date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,wind_speed_10m_mean,wind_speed_10m_max,precipitation_sum,rain_sum
2018-08-27,28.8,33.7,26.0,85,1001.9,68,8.4,13.4,5.6,5.6
2018-08-28,26.9,29.1,25.8,91,1002.1,100,6.7,11.5,35.2,35.2
2018-08-29,26.1,27.5,25.0,94,999.4,100,8.6,14.5,78.5,78.5
2018-08-30,25.8,27.5,24.8,94,998.3,100,10.2,14.0,49.8,49.8
2018-08-31,28.1,31.5,25.4,84,1003.1,99,11.0,18.7,11.1,11.1
2018-09-01,28.4,32.2,24.8,85,1005.2,99,6.7,13.2,9.5,9.5
2018-09-02,27.1,29.2,25.4,91,1003.7,96,7.4,12.1,15.8,15.8
2018-09-03,26.2,29.6,24.5,92,1004.5,89,9.0,13.5,18.7,18.7
2018-09-04,27.8,31.5,24.5,87,1005.2,33,5.5,10.3,2.0,2.0
2018-09-05,29.5,33.0,26.1,81,1004.0,42,6.3,9.7,0.1,0.1
2018-09-06,29.8,33.0,26.9,84,1003.6,85,6.9,11.2,0.2,0.2
2018-09-07,28.3,30.9,26.5,86,1006.3,98,7.7,12.2,7.6,7.6
2018-09-08,26.7,29.9,24.5,70,1009.8,98,12.5,21.0,1.3,1.3
2018-09-09,26.5,29.5,24.4,70,1011.7,76,7.9,13.1,0.0,0.0
2018-09-10,27.2,30.8,24.5,77,1011.9,76,5.0,9.6,0.0,0.0
2018-09-11,27.0,30.0,24.4,86,1009.8,52,6.5,11.0,4.7,4.7
2018-09-12,27.6,31.3,24.9,85,1007.6,63,5.9,15.3,1.8,1.8
2018-09-13,28.3,31.6,25.6,79,1007.2,76,6.2,10.5,3.6,3.6
2018-09-14,27.7,30.5,24.8,84,1008.6,59,5.6,11.3,3.3,3.3
2018-09-15,28.6,32.3,25.3,82,1007.4,20,8.1,11.8,1.3,1.3
2018-09-16,30.0,33.8,27.1,75,1001.1,58,12.9,20.4,0.6,0.6
2018-09-17,28.1,29.9,25.1,71,1000.7,100,10.9,18.8,3.2,3.2
2018-09-18,25.6,28.4,23.8,91,1008.3,100,7.7,12.4,51.0,51.0
2018-09-19,26.0,29.1,24.0,91,1011.5,66,6.1,12.3,18.8,18.8
2018-09-20,27.5,31.2,24.3,86,1010.9,35,4.4,9.3,0.3,0.3
2018-09-21,27.6,31.9,23.6,81,1011.1,59,6.4,10.0,0.0,0.0
2018-09-22,27.9,31.6,24.1,80,1012.5,38,4.6,7.3,0.0,0.0
2018-09-23,28.0,31.5,24.6,80,1012.4,40,4.5,10.0,0.2,0.2
2018-09-24,28.3,32.1,24.9,79,1009.7,6,6.5,12.3,0.0,0.0
2018-09-25,28.5,32.1,25.1,83,1007.0,15,11.0,14.3,1.1,1.1
2018-09-26,28.0,30.8,25.5,87,1006.9,63,8.1,11.6,16.5,16.5
2018-09-27,25.5,27.9,24.3,92,1008.8,100,10.5,14.4,19.2,19.2
2018-09-28,23.3,24.1,22.3,89,1011.9,100,12.5,18.7,52.1,52.1
2018-09-29,25.9,29.0,23.1,71,1011.7,53,8.5,14.4,0.0,0.0
2018-09-30,26.0,29.9,22.5,73,1011.5,33,8.8,14.8,0.0,0.0
2018-10-01,26.0,30.4,23.0,72,1013.9,13,9.4,14.7,0.0,0.0
2018-10-02,25.4,29.9,21.4,72,1014.7,18,7.2,10.1,0.0,0.0
2018-10-03,25.7,29.6,21.5,72,1015.2,42,6.6,10.5,0.0,0.0
2018-10-04,25.4,29.7,21.4,72,1015.4,3,8.5,12.8,0.0,0.0
2018-10-05,25.5,29.8,21.3,73,1014.3,2,6.1,9.0,0.0,0.0
2018-10-06,25.8,30.1,21.2,79,1013.5,14,5.8,9.7,0.1,0.1
2018-10-07,26.4,30.6,22.5,76,1013.6,17,6.7,13.2,0.0,0.0
2018-10-08,26.3,30.2,22.7,76,1012.7,33,8.5,13.8,0.0,0.0
2018-10-09,26.5,31.0,22.6,77,1012.3,57,7.9,24.5,8.7,8.7
2018-10-10,21.4,23.0,20.2,83,1017.4,85,14.7,25.0,17.4,17.4
2018-10-11,22.7,25.9,20.0,71,1018.7,82,10.3,17.4,0.0,0.0
2018-10-12,23.0,25.7,20.5,70,1018.4,68,8.3,14.5,0.0,0.0
2018-10-13,23.8,28.1,20.3,80,1015.6,78,6.8,13.4,0.0,0.0
2018-10-14,26.6,31.5,22.6,82,1012.0,67,11.3,16.6,0.0,0.0
2018-10-15,26.2,30.8,22.5,86,1012.1,81,12.7,17.3,23.4,23.4
2018-10-16,22.6,24.6,20.6,85,1013.1,100,11.2,15.5,10.7,10.7
2018-10-17,21.1,22.3,20.0,87,1012.5,100,12.3,17.0,21.5,21.5
2018-10-18,21.5,23.3,19.8,84,1013.4,99,8.1,12.8,3.5,3.5
2018-10-19,22.4,24.5,20.9,91,1014.7,96,7.8,10.9,16.4,16.4
2018-10-20,24.1,26.6,22.1,91,1015.3,79,6.2,9.1,7.8,7.8
2018-10-21,26.1,30.1,23.3,87,1014.0,69,8.5,14.0,2.6,2.6
2018-10-22,25.7,29.2,23.9,90,1013.6,92,8.4,12.8,26.5,26.5
2018-10-23,22.8,24.8,21.0,92,1014.9,98,12.8,18.9,33.3,33.3
2018-10-24,23.3,27.3,20.2,90,1014.8,89,7.2,12.5,11.7,11.7
2018-10-25,26.4,30.8,23.4,83,1014.2,38,10.4,17.6,1.6,1.6
2018-10-26,25.6,29.1,24.0,89,1016.1,60,8.0,15.1,5.5,5.5
2018-10-27,24.2,26.4,22.4,81,1018.5,84,9.9,15.6,0.3,0.3
2018-10-28,24.2,26.8,22.0,81,1017.7,74,5.8,10.2,0.2,0.2
2018-10-29,24.7,28.3,21.8,72,1016.4,36,7.9,12.6,0.0,0.0
2018-10-30,24.2,28.5,20.1,68,1017.2,10,10.8,16.3,0.0,0.0
2018-10-31,23.2,27.5,19.2,63,1018.2,6,11.4,18.3,0.0,0.0
2018-11-01,21.4,27.0,16.4,66,1016.5,1,10.3,17.2,0.0,0.0
2018-11-02,20.8,26.1,16.0,67,1016.6,5,8.6,13.0,0.0,0.0
2018-11-03,21.7,26.8,16.0,76,1016.2,2,5.0,8.7,0.0,0.0
2018-11-04,23.1,28.0,19.0,84,1014.6,36,6.9,13.4,0.0,0.0
2018-11-05,24.1,29.0,20.6,84,1014.8,39,6.8,11.5,0.1,0.1
2018-11-06,24.6,28.5,21.5,86,1015.3,45,5.6,9.7,1.7,1.7
2018-11-07,24.4,27.5,22.5,89,1015.9,68,6.2,11.2,6.8,6.8
2018-11-08,21.4,23.2,19.4,77,1017.2,73,15.5,27.5,0.6,0.6
2018-11-09,21.1,23.1,19.5,83,1016.1,94,5.1,8.7,3.1,3.1
2018-11-10,22.1,25.6,19.6,90,1015.6,84,4.0,7.1,7.5,7.5
2018-11-11,23.1,25.1,21.1,94,1015.0,95,4.3,9.0,4.9,4.9
2018-11-12,23.7,27.0,21.5,92,1013.3,71,5.1,10.2,4.6,4.6
2018-11-13,23.7,26.1,22.0,88,1012.0,69,9.8,15.0,3.1,3.1
2018-11-14,24.5,27.4,22.5,90,1011.8,76,10.0,15.1,5.9,5.9
2018-11-15,25.5,29.1,23.1,88,1012.2,58,10.3,15.9,1.0,1.0
2018-11-16,26.0,29.5,23.8,85,1012.1,42,12.1,16.6,2.2,2.2
2018-11-17,25.4,28.4,23.1,87,1012.7,58,11.5,16.0,4.8,4.8
2018-11-18,25.4,29.3,23.0,89,1013.6,78,10.4,13.0,8.5,8.5
2018-11-19,20.3,21.6,18.2,84,1016.4,100,12.8,20.6,3.8,3.8
2018-11-20,24.2,28.4,21.1,84,1013.9,72,8.0,13.2,1.5,1.5
2018-11-21,23.3,27.9,19.1,86,1015.0,78,13.6,25.5,11.3,11.3
2018-11-22,17.8,20.0,16.1,74,1022.1,90,10.8,17.0,5.5,5.5
2018-11-23,19.1,22.2,16.4,71,1020.6,22,6.1,10.7,0.0,0.0
2018-11-24,19.6,24.4,14.9,80,1018.2,35,5.4,8.4,0.0,0.0
2018-11-25,21.1,24.9,18.2,76,1018.5,38,8.7,14.1,0.0,0.0
2018-11-26,20.1,24.6,17.1,75,1019.0,21,8.6,12.4,0.0,0.0
2018-11-27,19.5,24.5,14.9,78,1019.1,11,7.1,9.4,0.0,0.0
2018-11-28,20.1,24.9,15.4,82,1019.1,34,5.7,8.0,0.0,0.0
2018-11-29,20.6,25.1,15.6,80,1019.9,24,5.1,7.9,0.0,0.0
2018-11-30,22.5,26.8,18.4,86,1017.2,43,6.5,11.6,0.0,0.0
2018-12-01,23.0,25.6,21.5,92,1015.1,66,7.7,11.4,2.8,2.8
2018-12-02,24.6,28.0,22.3,86,1012.5,57,13.9,17.1,0.2,0.2
2018-12-03,25.0,29.0,22.2,84,1012.9,62,13.8,16.6,0.0,0.0
2018-12-04,25.3,28.9,23.0,85,1014.2,62,10.7,15.1,0.8,0.8
2018-12-05,24.8,28.7,22.5,85,1012.7,76,12.8,19.5,0.3,0.3
2018-12-06,25.2,29.1,22.7,83,1012.5,44,11.3,14.5,0.4,0.4
2018-12-07,19.5,22.6,16.5,84,1016.6,98,15.5,20.9,9.8,9.8
2018-12-08,14.1,16.0,13.1,87,1020.8,100,14.5,20.5,26.2,26.2
2018-12-09,12.5,13.1,11.8,89,1021.6,99,11.6,15.8,13.6,13.6
2018-12-10,15.2,18.6,11.8,82,1019.9,88,7.3,10.9,0.7,0.7
2018-12-11,14.1,16.1,12.1,80,1022.4,100,13.0,19.0,9.2,9.2
2018-12-12,11.7,12.6,10.9,74,1026.4,99,14.0,17.0,0.6,0.6
2018-12-13,12.6,15.1,10.4,70,1026.4,88,11.5,15.0,0.1,0.1
2018-12-14,14.7,17.8,11.6,70,1025.4,96,9.0,14.7,0.0,0.0
2018-12-15,16.3,19.6,13.9,76,1023.7,82,7.3,9.7,0.0,0.0
2018-12-16,15.9,19.0,14.0,74,1024.6,74,11.2,17.3,0.0,0.0
2018-12-17,16.6,20.9,12.6,70,1023.5,2,7.8,14.5,0.0,0.0
2018-12-18,16.8,21.6,11.9,76,1020.5,13,5.4,10.2,0.0,0.0
2018-12-19,19.1,24.6,14.2,84,1016.6,31,9.7,16.7,0.0,0.0
2018-12-20,20.7,25.2,16.9,87,1013.7,56,6.6,11.9,0.0,0.0
2018-12-21,22.6,26.0,20.3,88,1012.5,65,7.3,11.6,0.2,0.2
2018-12-22,23.0,26.0,21.4,92,1014.6,66,8.5,12.1,2.1,2.1
2018-12-23,21.0,22.5,19.0,85,1017.2,88,12.1,19.3,4.7,4.7
2018-12-24,19.4,22.5,17.0,78,1016.7,72,8.1,13.3,1.1,1.1
2018-12-25,20.7,24.6,17.5,83,1012.9,60,9.1,12.5,0.0,0.0
2018-12-26,22.2,26.9,18.5,86,1012.1,71,8.3,14.4,0.1,0.1
2018-12-27,19.0,21.3,17.7,90,1014.3,96,13.2,16.8,5.2,5.2
2018-12-28,15.2,17.5,12.5,89,1019.7,100,15.1,18.0,19.4,19.4
2018-12-29,11.6,13.8,10.1,76,1025.4,100,15.6,18.0,3.2,3.2
2018-12-30,9.2,10.6,7.4,75,1028.7,98,16.2,21.6,8.3,8.3
2018-12-31,10.2,13.1,7.4,67,1029.0,85,13.6,18.2,2.4,2.4
2019-01-01,10.8,12.3,8.9,63,1028.6,91,13.1,16.6,0.0,0.0
2019-01-02,12.6,15.2,10.4,64,1027.2,100,11.2,15.0,0.0,0.0
2019-01-03,13.2,15.6,10.9,79,1024.8,89,8.4,11.3,2.2,2.2
2019-01-04,15.5,18.0,12.9,80,1022.4,92,5.3,8.6,0.0,0.0
2019-01-05,18.7,22.2,15.1,81,1020.5,98,6.3,10.0,0.4,0.4
2019-01-06,18.6,22.3,15.7,82,1020.0,98,8.5,12.2,1.1,1.1
2019-01-07,18.9,21.3,16.9,89,1018.9,99,6.2,8.4,2.3,2.3
2019-01-08,16.9,18.5,14.6,89,1018.9,100,13.0,18.4,8.5,8.5
2019-01-09,13.6,14.7,12.4,89,1020.6,100,11.5,16.0,12.2,12.2
2019-01-10,15.6,18.0,13.6,89,1018.7,100,5.2,7.7,3.7,3.7
2019-01-11,18.2,21.9,15.9,90,1017.9,99,4.1,7.4,0.5,0.5
2019-01-12,20.0,23.8,18.1,88,1017.3,92,8.6,13.0,1.0,1.0
2019-01-13,20.7,24.7,18.0,88,1016.6,82,10.5,16.4,0.7,0.7
2019-01-14,20.8,24.2,19.0,90,1015.1,72,13.0,18.5,2.2,2.2
2019-01-15,18.2,19.8,15.4,82,1017.6,100,16.6,23.5,2.4,2.4
2019-01-16,12.7,14.7,10.9,80,1022.0,89,15.1,22.1,6.5,6.5
2019-01-17,13.1,18.4,9.6,73,1023.2,54,9.8,15.8,0.0,0.0
2019-01-18,14.8,19.5,11.1,78,1020.8,69,6.0,10.1,0.0,0.0
2019-01-19,18.1,23.4,13.6,84,1017.6,80,5.8,12.3,0.1,0.1
2019-01-20,19.6,23.3,16.1,88,1017.8,95,6.6,21.6,6.0,6.0
2019-01-21,14.2,15.4,12.6,75,1023.3,100,13.8,18.8,8.9,8.9
2019-01-22,15.1,18.9,12.3,62,1023.7,46,7.9,12.4,0.0,0.0
2019-01-23,15.7,20.4,10.6,75,1020.2,55,5.9,8.0,0.0,0.0
2019-01-24,17.4,21.9,12.9,80,1018.2,56,8.4,14.2,0.0,0.0
2019-01-25,19.3,23.2,16.0,87,1019.5,83,5.1,7.4,1.4,1.4
2019-01-26,18.9,22.1,16.0,85,1022.2,78,8.0,12.1,5.3,5.3
2019-01-27,18.0,22.9,13.1,82,1020.9,40,9.3,15.3,0.4,0.4
2019-01-28,18.0,22.5,13.8,87,1018.9,71,7.4,12.2,0.4,0.4
2019-01-29,19.8,23.9,16.2,87,1018.0,82,7.9,13.0,0.7,0.7
2019-01-30,21.2,25.6,18.8,85,1016.8,52,15.5,25.9,1.4,1.4
2019-01-31,20.9,25.3,17.1,86,1018.3,54,7.8,14.6,1.8,1.8
2019-02-01,20.1,24.2,16.6,82,1019.4,70,10.1,17.1,0.7,0.7
2019-02-02,20.2,24.9,16.1,83,1015.4,68,10.7,15.5,0.0,0.0
2019-02-03,21.7,26.1,18.8,85,1014.9,57,7.8,12.3,0.0,0.0
2019-02-04,22.5,27.4,19.7,86,1015.9,65,9.7,15.9,0.8,0.8
2019-02-05,23.2,27.5,19.9,83,1014.2,64,8.5,14.3,0.6,0.6
2019-02-06,23.8,28.4,21.5,82,1011.0,58,16.1,20.5,0.4,0.4
2019-02-07,23.5,28.6,20.4,85,1010.6,39,8.5,18.4,0.1,0.1
2019-02-08,23.8,29.9,20.9,85,1009.9,39,8.3,14.7,0.2,0.2
2019-02-09,23.7,29.1,19.9,83,1012.2,50,9.3,18.7,0.1,0.1
2019-02-10,23.7,27.6,21.8,84,1016.6,85,15.6,21.9,1.6,1.6
2019-02-11,20.2,21.9,19.0,85,1020.6,100,12.6,18.8,7.0,7.0
2019-02-12,21.1,25.1,18.4,82,1021.1,98,9.1,13.0,1.4,1.4
2019-02-13,22.4,26.4,19.9,86,1018.7,82,13.6,17.6,0.8,0.8
2019-02-14,22.8,26.9,20.2,82,1016.7,65,13.4,22.3,0.8,0.8
2019-02-15,23.3,26.9,20.7,83,1016.0,89,12.9,19.6,1.4,1.4
2019-02-16,24.0,26.8,21.8,84,1014.0,96,14.7,21.1,1.2,1.2
2019-02-17,22.2,23.0,21.4,93,1011.2,100,16.7,26.2,15.4,15.4
2019-02-18,23.2,27.6,18.4,84,1009.4,60,7.7,15.0,0.9,0.9
2019-02-19,24.1,28.9,20.9,84,1011.8,73,12.2,17.0,0.3,0.3
2019-02-20,25.4,30.3,22.5,83,1013.5,65,14.2,19.7,0.1,0.1
2019-02-21,24.4,30.6,18.5,82,1013.7,50,12.1,27.0,1.5,1.5
2019-02-22,17.9,20.5,15.4,82,1015.4,94,11.5,19.2,6.0,6.0
2019-02-23,16.6,17.8,14.6,87,1014.2,100,14.0,18.4,7.7,7.7
2019-02-24,15.4,18.3,12.5,74,1016.7,99,10.3,14.2,1.2,1.2
2019-02-25,16.9,20.4,14.3,79,1016.8,98,8.8,13.4,0.9,0.9
2019-02-26,18.5,22.4,15.8,83,1014.8,92,6.2,13.2,0.8,0.8
2019-02-27,21.4,26.3,17.8,86,1012.5,81,6.7,13.9,0.9,0.9
2019-02-28,23.2,28.0,19.8,86,1011.7,88,11.2,23.9,1.7,1.7
2019-03-01,24.1,28.0,21.4,85,1011.6,78,14.6,20.9,1.8,1.8
2019-03-02,24.6,28.4,21.5,83,1008.5,44,14.4,20.6,0.4,0.4
2019-03-03,22.6,25.1,21.1,86,1009.2,77,11.6,20.5,1.1,1.1
2019-03-04,23.4,27.5,20.4,83,1008.1,99,12.9,20.9,1.6,1.6
2019-03-05,25.7,30.8,22.9,84,1006.8,58,11.0,15.8,0.2,0.2
2019-03-06,20.8,22.9,17.8,84,1011.3,92,16.0,26.6,5.7,5.7
2019-03-07,18.2,20.7,16.4,83,1014.2,100,11.5,14.3,3.6,3.6
2019-03-08,18.1,20.7,16.0,84,1013.4,99,6.9,8.7,1.3,1.3
2019-03-09,19.6,22.8,17.6,82,1011.1,96,10.2,16.5,0.5,0.5
2019-03-10,18.3,20.8,16.5,75,1014.2,81,9.6,13.9,0.4,0.4
2019-03-11,19.9,24.6,16.9,75,1014.9,59,5.9,9.5,0.0,0.0
2019-03-12,20.6,25.6,15.6,81,1014.3,40,7.8,12.7,0.0,0.0
2019-03-13,22.2,27.0,17.4,84,1013.5,72,7.6,14.5,0.4,0.4
2019-03-14,23.0,26.8,20.3,88,1015.8,92,7.9,16.7,8.1,8.1
2019-03-15,19.2,20.6,17.5,81,1019.6,100,12.8,19.0,2.8,2.8
2019-03-16,18.7,20.6,17.0,85,1018.5,100,6.8,8.7,1.5,1.5
2019-03-17,19.9,23.0,17.8,88,1016.7,100,7.3,9.2,2.3,2.3
2019-03-18,20.1,22.6,18.1,89,1015.1,100,7.0,10.1,2.5,2.5
2019-03-19,22.7,26.8,20.1,90,1011.2,90,9.8,17.9,3.8,3.8
2019-03-20,25.0,30.1,21.7,86,1008.9,50,12.8,17.6,0.3,0.3
2019-03-21,26.1,31.6,21.9,84,1007.2,31,10.4,14.4,0.0,0.0
2019-03-22,25.9,31.1,21.5,85,1007.8,32,7.7,12.9,0.0,0.0
2019-03-23,20.3,24.3,17.1,83,1014.4,100,17.3,26.8,10.0,10.0
2019-03-24,16.9,18.9,15.2,80,1017.0,100,8.5,12.1,4.2,4.2
2019-03-25,18.5,22.0,15.6,79,1016.6,94,7.7,12.3,0.7,0.7
2019-03-26,21.6,25.1,19.0,84,1015.9,94,6.1,11.5,0.0,0.0
2019-03-27,23.4,28.3,19.5,86,1013.8,96,11.2,17.2,0.7,0.7
2019-03-28,24.9,28.9,22.2,86,1009.9,86,9.7,15.9,0.4,0.4
2019-03-29,24.6,29.4,22.1,88,1008.5,71,7.0,10.8,4.3,4.3
2019-03-30,25.3,29.0,22.2,84,1009.7,94,11.8,16.8,1.0,1.0
2019-03-31,26.2,29.9,23.7,86,1011.3,72,12.4,16.8,2.7,2.7
2019-04-01,22.1,24.4,19.5,86,1015.6,99,13.1,22.8,110.2,110.2
2019-04-02,22.8,27.6,19.8,87,1014.2,81,8.2,15.0,2.0,2.0
2019-04-03,24.3,28.0,21.6,90,1013.5,78,9.7,15.8,4.8,4.8
2019-04-04,24.1,27.3,22.6,89,1013.6,93,9.0,13.2,3.2,3.2
2019-04-05,22.5,25.0,20.4,87,1014.3,96,8.6,15.1,4.2,4.2
2019-04-06,24.6,29.0,21.5,85,1011.6,68,8.9,15.7,1.1,1.1
2019-04-07,26.3,30.7,23.0,86,1010.2,69,10.6,15.5,1.2,1.2
2019-04-08,26.9,31.4,24.4,85,1007.7,62,13.8,18.2,0.2,0.2
2019-04-09,28.2,33.6,24.3,82,1006.9,29,13.3,16.5,0.0,0.0
2019-04-10,28.1,33.0,24.2,84,1007.0,37,9.9,14.3,0.0,0.0
2019-04-11,28.2,33.3,24.8,83,1006.0,62,10.2,17.1,0.1,0.1
2019-04-12,26.3,29.1,23.4,85,1008.1,99,13.5,19.0,8.7,8.7
2019-04-13,27.6,31.1,25.3,87,1008.4,81,14.3,17.2,2.3,2.3
2019-04-14,26.9,30.1,23.5,89,1009.6,89,14.1,22.0,32.4,32.4
2019-04-15,24.2,27.2,21.4,88,1011.2,97,11.6,21.5,19.7,19.7
2019-04-16,23.4,24.1,22.6,88,1011.4,100,9.6,19.4,15.7,15.7
2019-04-17,25.0,28.1,22.4,86,1009.3,91,8.7,15.4,0.6,0.6
2019-04-18,28.4,34.0,25.0,86,1003.1,49,13.4,20.0,0.7,0.7
2019-04-19,29.1,34.9,24.0,85,1000.7,22,7.0,12.1,0.0,0.0
2019-04-20,30.1,36.5,25.4,80,999.7,2,7.8,13.4,0.0,0.0
2019-04-21,29.7,34.8,25.4,82,1002.3,35,8.7,15.1,0.0,0.0
2019-04-22,29.8,35.2,26.8,81,1004.1,11,12.2,17.7,0.0,0.0
2019-04-23,28.9,33.4,26.5,83,1006.4,74,12.4,14.1,0.3,0.3
2019-04-24,29.3,34.2,26.2,82,1005.9,14,12.9,17.9,0.0,0.0
2019-04-25,29.0,33.8,25.9,82,1005.9,41,12.1,16.8,0.1,0.1
2019-04-26,28.2,31.6,25.6,84,1006.8,76,14.0,21.3,3.1,3.1
2019-04-27,28.4,32.7,26.0,81,1007.1,70,15.8,24.2,0.4,0.4
2019-04-28,28.1,31.9,25.8,83,1007.5,59,15.1,19.4,2.4,2.4
2019-04-29,29.1,34.4,25.7,80,1006.2,44,11.3,15.8,0.5,0.5
2019-04-30,27.2,31.8,24.0,85,1006.4,70,13.1,21.0,14.3,14.3
2019-05-01,24.7,28.5,21.2,73,1009.5,50,9.4,20.5,5.3,5.3
2019-05-02,25.0,27.5,23.0,83,1009.9,92,6.9,11.1,0.7,0.7
2019-05-03,24.8,26.7,23.2,87,1011.2,100,7.5,11.2,4.3,4.3
2019-05-04,26.0,30.1,23.0,86,1008.6,94,7.9,13.4,4.5,4.5
2019-05-05,28.7,33.7,25.5,84,1004.6,84,8.1,13.6,1.0,1.0
2019-05-06,28.0,31.5,26.0,87,1003.9,96,10.5,14.0,14.1,14.1
2019-05-07,26.3,28.9,24.5,89,1004.9,100,9.5,15.6,20.1,20.1
2019-05-08,24.8,26.6,22.6,87,1005.6,100,14.3,20.9,18.0,18.0
2019-05-09,22.9,25.6,20.8,83,1007.8,99,11.2,13.4,2.2,2.2
2019-05-10,24.2,27.3,21.6,79,1009.6,98,7.9,11.7,0.3,0.3
2019-05-11,26.0,29.5,23.5,85,1009.7,90,6.1,14.3,1.1,1.1
2019-05-12,27.8,31.5,25.0,84,1007.5,79,13.8,18.4,1.6,1.6
2019-05-13,28.4,31.8,26.0,83,1006.9,89,14.3,17.8,1.5,1.5
2019-05-14,28.2,31.1,26.1,87,1005.8,89,13.5,19.1,5.2,5.2
2019-05-15,29.6,34.0,26.0,80,1004.7,57,12.7,17.8,0.0,0.0
2019-05-16,30.6,34.8,26.9,76,1002.7,53,12.6,18.9,0.0,0.0
2019-05-17,31.6,36.3,26.8,70,1000.5,34,11.6,18.6,0.0,0.0
2019-05-18,32.7,37.5,27.9,66,999.0,28,14.1,20.9,0.0,0.0
2019-05-19,32.7,37.8,27.9,68,1000.8,10,11.4,18.5,0.0,0.0
2019-05-20,29.5,33.3,26.2,81,1005.2,67,15.7,26.1,3.7,3.7
2019-05-21,25.8,29.1,24.0,83,1009.0,100,8.5,16.6,10.0,10.0
2019-05-22,25.7,28.1,23.8,84,1009.2,92,9.4,14.6,1.9,1.9
2019-05-23,27.5,30.7,24.2,83,1008.2,75,7.5,16.1,3.0,3.0
2019-05-24,28.2,31.9,24.9,83,1005.8,96,12.9,15.6,2.1,2.1
2019-05-25,29.6,33.4,26.5,80,1002.3,76,13.7,20.0,3.2,3.2
2019-05-26,30.3,34.5,27.0,78,1001.4,57,8.7,14.2,6.1,6.1
2019-05-27,28.1,30.4,25.4,88,1003.5,98,8.1,13.3,12.8,12.8
2019-05-28,26.9,30.3,24.9,91,1005.6,100,7.4,11.5,38.2,38.2
2019-05-29,25.4,27.2,23.5,89,1007.0,100,8.8,13.6,32.6,32.6
2019-05-30,26.8,30.2,24.0,88,1006.7,97,7.5,10.4,12.9,12.9
2019-05-31,25.5,27.2,24.6,94,1007.0,100,7.7,13.0,33.1,33.1
2019-06-01,24.9,26.9,23.8,90,1006.9,100,9.8,14.0,26.4,26.4
2019-06-02,26.4,29.8,22.7,80,1006.6,80,6.4,10.2,0.6,0.6
2019-06-03,28.5,32.5,25.0,81,1005.3,83,6.9,12.5,0.7,0.7
2019-06-04,29.0,32.5,26.0,83,1004.8,88,8.1,15.8,6.7,6.7
2019-06-05,30.2,34.6,27.1,78,1004.2,89,13.2,19.3,0.6,0.6
2019-06-06,30.3,34.5,28.0,81,1005.7,96,12.3,17.0,3.5,3.5
2019-06-07,29.8,32.5,27.9,85,1006.7,98,13.9,16.8,0.8,0.8
2019-06-08,30.8,34.8,27.7,79,1004.5,93,15.2,19.7,0.0,0.0
2019-06-09,31.8,36.3,27.9,74,1000.8,90,15.6,19.3,0.0,0.0
2019-06-10,32.2,36.3,27.9,72,999.2,98,7.5,17.9,0.5,0.5
2019-06-11,31.1,35.2,27.4,79,1000.9,94,8.4,13.7,5.5,5.5
2019-06-12,31.6,36.0,27.5,80,1000.9,98,6.2,11.9,0.0,0.0
2019-06-13,30.5,33.7,27.5,83,1001.4,98,8.9,11.6,0.6,0.6
2019-06-14,29.1,31.9,26.8,88,1001.8,97,8.7,12.8,9.1,9.1
2019-06-15,30.0,32.8,27.6,83,1000.9,99,8.2,12.2,0.1,0.1
2019-06-16,32.1,36.7,28.5,74,999.8,99,7.7,14.8,0.8,0.8
2019-06-17,30.1,33.8,27.0,82,1002.1,100,8.0,14.6,21.1,21.1
2019-06-18,28.3,31.5,26.0,89,1004.0,99,7.0,10.4,24.1,24.1
2019-06-19,29.5,33.2,26.5,87,1003.9,94,8.4,13.5,8.6,8.6
2019-06-20,31.4,35.4,27.8,78,1002.9,77,12.5,18.9,0.0,0.0
2019-06-21,32.3,37.0,28.7,73,1001.3,41,13.6,20.0,0.0,0.0
2019-06-22,32.8,37.9,29.2,73,1000.0,70,12.9,18.3,0.0,0.0
2019-06-23,32.1,35.5,29.0,78,1000.8,92,9.5,15.8,11.3,11.3
2019-06-24,28.0,29.2,26.9,90,1003.9,98,7.0,13.0,52.1,52.1
2019-06-25,30.1,35.0,27.0,83,1003.4,91,6.4,12.7,31.3,31.3
2019-06-26,30.8,35.5,27.2,82,1000.5,95,6.0,14.1,4.1,4.1
2019-06-27,31.7,35.6,27.6,75,996.6,98,9.0,14.7,0.0,0.0
2019-06-28,32.7,36.2,29.2,68,996.0,61,10.8,14.1,0.0,0.0
2019-06-29,32.8,37.0,28.8,68,997.6,96,8.6,15.3,0.5,0.5
2019-06-30,29.2,32.0,27.0,84,1001.0,99,8.6,16.3,4.9,4.9
2019-07-01,29.5,32.5,27.2,83,1001.3,98,10.2,16.2,0.9,0.9
2019-07-02,28.8,31.5,25.9,87,1001.0,94,7.9,15.0,24.7,24.7
2019-07-03,29.2,31.9,26.5,85,998.0,99,16.8,28.4,41.9,41.9
2019-07-04,28.2,31.0,26.1,85,997.1,97,20.0,30.4,17.6,17.6
2019-07-05,30.1,34.2,26.5,80,1000.8,97,8.8,13.1,2.2,2.2
2019-07-06,31.1,34.9,27.0,75,999.6,99,7.2,11.4,0.1,0.1
2019-07-07,31.5,34.6,28.4,73,999.3,100,8.9,13.3,0.0,0.0
2019-07-08,32.3,36.1,28.5,70,999.6,99,10.9,14.6,0.0,0.0
